"Date","Time","Open","High","Low","Close","Vol","OI","exHurst1","exHurst2","xh4","exHurst1","exHurst2","xh5","p","xH1","xH2","Signal","Price","BarsAgo","BuildTime","Wavelength","dZ","edge%","~Hit%","~CallStrike","~PutStrike","MaxRetDate","x_est","ZMA","Upper Band","Lower Band"
03/25/2021,17:00,44.13,44.19,40.77,41.89,471996,388384,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.88,45.24,0.00,0.00
03/26/2021,17:00,41.81,44.69,41.65,44.30,471996,388073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.60,44.62,0.00,0.00
03/29/2021,17:00,44.26,45.10,42.74,44.89,449360,386937,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.38,44.20,0.00,0.00
03/30/2021,17:00,45.29,45.60,43.27,43.88,388188,380516,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.19,43.93,0.00,0.00
03/31/2021,17:00,43.78,44.50,42.18,42.49,414162,376380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.99,43.69,0.00,0.00
04/01/2021,17:00,42.82,45.08,42.19,44.78,605567,359421,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.83,43.56,0.00,0.00
04/05/2021,17:00,44.83,44.83,40.96,41.98,438864,355893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.64,43.41,0.00,0.00
04/06/2021,17:00,42.13,44.23,41.95,42.66,457348,330443,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.46,43.24,0.00,0.00
04/07/2021,17:00,42.59,43.37,41.45,43.10,475537,312954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.28,43.10,0.00,0.00
04/08/2021,17:00,42.85,43.26,42.15,42.93,419913,279785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.11,42.98,0.00,0.00
04/09/2021,17:00,43.09,43.28,42.43,42.65,351436,246588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.96,42.88,0.00,0.00
04/12/2021,17:00,42.68,44.10,42.06,43.03,410218,199986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.82,42.80,0.00,0.00
04/13/2021,17:00,42.97,43.92,42.97,43.51,349733,158120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.72,42.79,0.00,0.00
04/14/2021,17:00,43.77,46.77,43.71,46.48,419813,118238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.71,42.98,0.00,0.00
04/15/2021,17:00,46.16,46.90,45.86,46.79,218869,118238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.80,43.37,0.00,0.00
04/16/2021,17:00,46.63,47.22,46.16,46.47,265797,452692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.96,43.89,0.00,0.00
04/19/2021,17:00,46.29,46.97,45.95,46.71,279370,455009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.14,44.44,0.00,0.00
04/20/2021,17:00,46.81,47.66,44.77,45.95,476046,465223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.34,44.95,0.00,0.00
04/21/2021,17:00,45.67,45.84,44.14,44.63,431486,453926,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.48,45.30,0.00,0.00
04/22/2021,17:00,44.39,45.15,43.89,44.71,344700,444517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.58,45.49,0.00,0.00
04/23/2021,17:00,44.93,45.71,44.53,45.42,345407,440919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.67,45.58,0.00,0.00
04/26/2021,17:00,45.34,45.59,43.94,45.19,366865,437040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.74,45.61,0.00,0.00
04/27/2021,17:00,45.25,46.58,45.19,46.22,361536,434736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.82,45.65,0.00,0.00
04/28/2021,17:00,46.32,47.81,45.95,47.14,387683,430013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.95,45.76,0.00,0.00
04/29/2021,17:00,46.98,48.75,46.93,48.29,400515,407472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.14,46.00,0.00,0.00
04/30/2021,17:00,48.16,48.23,46.36,46.86,400515,406581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.33,46.27,0.00,0.00
05/03/2021,17:00,46.92,47.96,46.19,47.77,285969,394350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.52,46.56,0.00,0.00
05/04/2021,17:00,47.81,49.47,47.57,48.97,370208,377079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.76,46.91,0.00,0.00
05/05/2021,17:00,49.73,50.04,48.20,48.91,460066,358138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.02,47.30,0.00,0.00
05/06/2021,17:00,48.55,49.26,47.78,47.99,389214,343450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.28,47.64,0.00,0.00
05/07/2021,17:00,48.18,48.52,47.18,48.18,431417,317262,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.50,47.92,0.00,0.00
05/10/2021,17:00,48.85,49.03,47.23,48.20,448337,287303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.71,48.13,0.00,0.00
05/11/2021,17:00,48.18,48.78,46.96,48.56,514949,261026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.89,48.29,0.00,0.00
05/12/2021,17:00,48.74,49.91,48.25,49.36,508519,227675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.09,48.46,0.00,0.00
05/13/2021,17:00,49.03,49.09,46.37,47.10,547691,189454,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.24,48.53,0.00,0.00
05/14/2021,17:00,47.11,48.90,46.61,48.65,383749,151904,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.36,48.56,0.00,0.00
05/17/2021,17:00,48.78,49.71,48.11,49.55,229561,463674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.51,48.64,0.00,0.00
05/18/2021,17:00,49.58,50.29,47.41,48.77,484415,472903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.64,48.71,0.00,0.00
05/19/2021,17:00,48.57,48.62,45.22,46.62,615261,496486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.71,48.67,0.00,0.00
05/20/2021,17:00,46.62,47.22,44.94,45.21,530831,485315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.69,48.43,0.00,0.00
05/21/2021,17:00,45.16,47.34,44.83,46.85,530831,485249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.63,48.11,0.00,0.00
05/24/2021,17:00,47.14,49.41,46.90,49.32,466647,486207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.62,47.92,0.00,0.00
05/25/2021,17:00,49.29,49.78,48.68,49.34,497394,484305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.67,47.89,0.00,0.00
05/26/2021,17:00,49.31,49.70,48.52,49.48,376207,492923,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.76,47.99,0.00,0.00
05/27/2021,17:00,49.43,50.19,48.74,50.12,337542,490223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.88,48.22,0.00,0.00
05/28/2021,17:00,50.22,50.79,49.44,49.59,390461,479286,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.03,48.50,0.00,0.00
06/01/2021,17:00,49.95,52.14,49.68,50.99,570985,468919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.22,48.85,0.00,0.00
06/02/2021,17:00,51.26,52.27,51.05,52.10,332995,458753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.47,49.30,0.00,0.00
06/03/2021,17:00,52.03,52.67,51.46,52.08,351367,453902,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.76,49.82,0.00,0.00
06/04/2021,17:00,52.18,53.03,51.60,52.89,326250,440521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.07,50.38,0.00,0.00
06/07/2021,17:00,52.79,53.27,52.20,52.50,365621,404390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.40,50.93,0.00,0.00
06/08/2021,17:00,52.56,53.54,51.74,53.32,441302,362531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.74,51.46,0.00,0.00
06/09/2021,17:00,53.28,53.89,52.73,53.23,410820,321584,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.08,51.96,0.00,0.00
06/10/2021,17:00,53.03,53.92,51.95,53.56,492464,285113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.41,52.41,0.00,0.00
06/11/2021,17:00,53.37,54.51,52.95,54.18,563575,249601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.74,52.83,0.00,0.00
06/14/2021,17:00,53.92,55.05,53.92,54.15,319639,220371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.09,53.21,0.00,0.00
06/15/2021,17:00,54.43,55.76,54.08,55.39,336035,189823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.45,53.62,0.00,0.00
06/16/2021,17:00,55.72,56.26,54.88,55.42,426775,144550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.83,54.02,0.00,0.00
06/17/2021,17:00,54.92,55.57,53.04,54.31,420105,429834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.16,54.36,0.00,0.00
06/18/2021,17:00,54.33,55.35,53.40,54.82,420105,429278,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.46,54.62,0.00,0.00
06/21/2021,17:00,54.68,56.81,54.31,56.65,591306,432437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.78,54.91,0.00,0.00
06/22/2021,17:00,56.57,57.00,56.00,56.38,498555,426766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.11,55.22,0.00,0.00
06/23/2021,17:00,56.44,57.78,56.35,56.61,429207,426977,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.46,55.54,0.00,0.00
06/24/2021,17:00,56.81,57.14,55.85,56.83,334833,427257,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.80,55.86,0.00,0.00
06/25/2021,17:00,56.85,57.71,56.38,57.58,364721,416743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.14,56.20,0.00,0.00
06/28/2021,17:00,57.52,57.98,56.15,56.44,354701,407860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.46,56.48,0.00,0.00
06/29/2021,17:00,56.31,57.34,55.50,56.51,321448,404126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.73,56.68,0.00,0.00
06/30/2021,17:00,57.00,57.67,56.35,57.00,383626,399213,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,56.83,0.00,0.00
07/01/2021,17:00,57.03,59.75,56.92,58.76,615678,397615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.29,57.04,0.00,0.00
07/02/2021,17:00,58.55,59.15,57.94,58.69,377531,388168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.59,57.31,0.00,0.00
07/06/2021,17:00,58.88,60.51,56.47,56.90,714044,354925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.87,57.52,0.00,0.00
07/07/2021,17:00,57.38,58.39,54.60,55.73,607971,324636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.07,57.57,0.00,0.00
07/08/2021,17:00,55.70,56.79,54.29,56.47,529690,284862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.20,57.51,0.00,0.00
07/09/2021,17:00,56.79,58.29,56.25,58.09,422154,263878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.33,57.47,0.00,0.00
07/12/2021,17:00,58.27,58.46,56.69,57.63,397931,229425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.46,57.46,0.00,0.00
07/13/2021,17:00,57.71,59.05,57.21,58.78,444078,197888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.60,57.54,0.00,0.00
07/14/2021,17:00,58.70,58.97,55.74,56.66,528360,150335,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.72,57.58,0.00,0.00
07/15/2021,17:00,56.49,56.49,54.93,55.18,339262,150335,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.76,57.48,0.00,0.00
07/16/2021,17:00,55.01,55.84,53.96,55.36,359206,478088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.73,57.26,0.00,0.00
07/19/2021,17:00,54.89,55.20,49.36,50.15,731958,482804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.54,56.69,0.00,0.00
07/20/2021,17:00,50.41,51.41,48.81,51.00,561629,475478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.21,55.88,0.00,0.00
07/21/2021,17:00,50.25,54.31,50.24,54.10,503030,461813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.88,55.10,0.00,0.00
07/22/2021,17:00,54.02,55.83,53.66,55.71,274778,475866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.63,54.57,0.00,0.00
07/23/2021,17:00,55.51,56.01,55.19,55.87,274778,475745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.46,54.30,0.00,0.00
07/26/2021,17:00,55.98,56.23,54.36,55.71,395743,479199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.35,54.24,0.00,0.00
07/27/2021,17:00,56.02,56.13,54.88,55.45,333123,476958,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.28,54.32,0.00,0.00
07/28/2021,17:00,55.70,56.40,55.50,56.19,318911,463368,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.26,54.51,0.00,0.00
07/29/2021,17:00,56.20,57.48,56.06,57.42,294462,458109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.30,54.82,0.00,0.00
07/30/2021,17:00,57.21,58.03,56.73,57.75,303700,458700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.40,55.24,0.00,0.00
08/02/2021,17:00,57.71,57.75,54.35,55.06,448200,450594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.48,55.56,0.00,0.00
08/03/2021,17:00,55.32,55.76,52.99,54.36,509938,430727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.50,55.72,0.00,0.00
08/04/2021,17:00,54.12,54.61,51.65,51.95,582924,407100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.42,55.59,0.00,0.00
08/05/2021,17:00,51.86,53.15,51.41,52.89,416331,392102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.27,55.27,0.00,0.00
08/06/2021,17:00,52.94,53.98,51.60,52.08,537136,342438,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,54.81,0.00,0.00
08/09/2021,17:00,51.68,51.70,48.95,50.28,598381,305299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.79,54.19,0.00,0.00
08/10/2021,17:00,50.65,52.70,50.36,52.09,452126,253744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.50,53.57,0.00,0.00
08/11/2021,17:00,52.31,53.25,50.47,53.05,513292,217660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.23,53.08,0.00,0.00
08/12/2021,17:00,53.16,53.42,52.26,52.89,352465,188826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,52.74,0.00,0.00
08/13/2021,17:00,52.71,53.02,51.57,52.24,272033,160215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.79,52.50,0.00,0.00
08/16/2021,17:00,51.51,52.07,49.53,51.09,334844,133988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.56,52.26,0.00,0.00
08/17/2021,17:00,51.23,51.52,50.13,50.39,218404,133988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.31,51.99,0.00,0.00
08/18/2021,17:00,50.39,51.28,48.22,49.26,386357,370758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.01,51.62,0.00,0.00
08/19/2021,17:00,48.50,48.62,46.46,47.55,494970,371728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.64,51.10,0.00,0.00
08/20/2021,17:00,47.70,48.09,45.87,46.19,365009,374723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.19,50.41,0.00,0.00
08/23/2021,17:00,46.01,50.05,45.79,49.69,397290,360507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.77,49.79,0.00,0.00
08/24/2021,17:00,49.59,51.85,49.46,51.59,335888,355251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.46,49.44,0.00,0.00
08/25/2021,17:00,51.68,52.59,50.97,52.41,353742,356949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.27,49.40,0.00,0.00
